model,time_us,T2_us,lambda_max_rad_per_us,omega_rad_per_us,drive_freq_rad_per_us,dt_us,fidelity_mean,fidelity_std,n_realizations
markovian,0.0,40.0,0.0,0.125664,0.062832,0.2,0.9832084327841099,0.0,1
markovian,1.0,40.0,0.0,0.125664,0.062832,0.2,0.9652298149714336,0.0,1
markovian,2.0,40.0,0.0,0.125664,0.062832,0.2,0.9407716820519885,0.0,1
markovian,3.0,40.0,0.0,0.125664,0.062832,0.2,0.9106070563545892,0.0,1
markovian,4.0,40.0,0.0,0.125664,0.062832,0.2,0.875556262782005,0.0,1
markovian,5.0,40.0,0.0,0.125664,0.062832,0.2,0.8364709028713367,0.0,1
markovian,6.0,40.0,0.0,0.125664,0.062832,0.2,0.7942182561377029,0.0,1
markovian,7.0,40.0,0.0,0.125664,0.062832,0.2,0.7496663361739387,0.0,1
markovian,8.0,40.0,0.0,0.125664,0.062832,0.2,0.7036698051393562,0.0,1
markovian,9.0,40.0,0.0,0.125664,0.062832,0.2,0.6570569245248983,0.0,1
markovian,10.0,40.0,0.0,0.125664,0.062832,0.2,0.6106176929577372,0.0,1
markovian,11.0,40.0,0.0,0.125664,0.062832,0.2,0.5650932938246396,0.0,1
markovian,12.0,40.0,0.0,0.125664,0.062832,0.2,0.5211669471530016,0.0,1
markovian,13.0,40.0,0.0,0.125664,0.062832,0.2,0.4794562319706229,0.0,1
markovian,14.0,40.0,0.0,0.125664,0.062832,0.2,0.440506917719402,0.0,1
markovian,15.0,40.0,0.0,0.125664,0.062832,0.2,0.4047883166381564,0.0,1
markovian,16.0,40.0,0.0,0.125664,0.062832,0.2,0.3726901437295729,0.0,1
markovian,17.0,40.0,0.0,0.125664,0.062832,0.2,0.34452084731601507,0.0,1
markovian,18.0,40.0,0.0,0.125664,0.062832,0.2,0.3205073515521014,0.0,1
markovian,19.0,40.0,0.0,0.125664,0.062832,0.2,0.3007961328337381,0.0,1
markovian,20.0,40.0,0.0,0.125664,0.062832,0.2,0.2854555350093272,0.0,1
markovian,21.0,40.0,0.0,0.125664,0.062832,0.2,0.27447921379534346,0.0,1
markovian,22.0,40.0,0.0,0.125664,0.062832,0.2,0.2677905889126301,0.0,1
markovian,23.0,40.0,0.0,0.125664,0.062832,0.2,0.26524817323146854,0.0,1
markovian,24.0,40.0,0.0,0.125664,0.062832,0.2,0.26665164163727084,0.0,1
markovian,25.0,40.0,0.0,0.125664,0.062832,0.2,0.2717484983565389,0.0,1
markovian,26.0,40.0,0.0,0.125664,0.062832,0.2,0.28024120002718966,0.0,1
markovian,27.0,40.0,0.0,0.125664,0.062832,0.2,0.29179459273541686,0.0,1
markovian,28.0,40.0,0.0,0.125664,0.062832,0.2,0.3060435244183933,0.0,1
markovian,29.0,40.0,0.0,0.125664,0.062832,0.2,0.322600499266519,0.0,1
markovian,30.0,40.0,0.0,0.125664,0.062832,0.2,0.34106324784609654,0.0,1
markovian,31.0,40.0,0.0,0.125664,0.062832,0.2,0.3610220953807186,0.0,1
markovian,32.0,40.0,0.0,0.125664,0.062832,0.2,0.3820670207413114,0.0,1
markovian,33.0,40.0,0.0,0.125664,0.062832,0.2,0.4037943099559081,0.0,1
markovian,34.0,40.0,0.0,0.125664,0.062832,0.2,0.42581272021171407,0.0,1
markovian,35.0,40.0,0.0,0.125664,0.062832,0.2,0.4477490831346782,0.0,1
markovian,36.0,40.0,0.0,0.125664,0.062832,0.2,0.4692532893504042,0.0,1
markovian,37.0,40.0,0.0,0.125664,0.062832,0.2,0.49000260971732723,0.0,1
markovian,38.0,40.0,0.0,0.125664,0.062832,0.2,0.5097053219522555,0.0,1
markovian,39.0,40.0,0.0,0.125664,0.062832,0.2,0.5281036244273722,0.0,1
markovian,40.0,40.0,0.0,0.125664,0.062832,0.2,0.5449758315110611,0.0,1
markovian,41.0,40.0,0.0,0.125664,0.062832,0.2,0.5601378567758718,0.0,1
markovian,42.0,40.0,0.0,0.125664,0.062832,0.2,0.5734440015496032,0.0,1
markovian,43.0,40.0,0.0,0.125664,0.062832,0.2,0.5847870765059664,0.0,1
markovian,44.0,40.0,0.0,0.125664,0.062832,0.2,0.5940978931684746,0.0,1
markovian,45.0,40.0,0.0,0.125664,0.062832,0.2,0.6013441702474296,0.0,1
markovian,46.0,40.0,0.0,0.125664,0.062832,0.2,0.6065289065808025,0.0,1
markovian,47.0,40.0,0.0,0.125664,0.062832,0.2,0.6096882780642118,0.0,1
markovian,48.0,40.0,0.0,0.125664,0.062832,0.2,0.6108891203142747,0.0,1
markovian,49.0,40.0,0.0,0.125664,0.062832,0.2,0.6102260619159252,0.0,1
markovian,50.0,40.0,0.0,0.125664,0.062832,0.2,0.6078183749805537,0.0,1
markovian,51.0,40.0,0.0,0.125664,0.062832,0.2,0.6038066104293138,0.0,1
markovian,52.0,40.0,0.0,0.125664,0.062832,0.2,0.5983490849727588,0.0,1
markovian,53.0,40.0,0.0,0.125664,0.062832,0.2,0.5916182852571408,0.0,1
markovian,54.0,40.0,0.0,0.125664,0.062832,0.2,0.5837972521750854,0.0,1
markovian,55.0,40.0,0.0,0.125664,0.062832,0.2,0.5750760049905644,0.0,1
markovian,56.0,40.0,0.0,0.125664,0.062832,0.2,0.5656480608102179,0.0,1
markovian,57.0,40.0,0.0,0.125664,0.062832,0.2,0.5557071001566389,0.0,1
markovian,58.0,40.0,0.0,0.125664,0.062832,0.2,0.5454438240797993,0.0,1
markovian,59.0,40.0,0.0,0.125664,0.062832,0.2,0.5350430424980992,0.0,1
markovian,60.0,40.0,0.0,0.125664,0.062832,0.2,0.5246810274082164,0.0,1
markovian,61.0,40.0,0.0,0.125664,0.062832,0.2,0.514523158358885,0.0,1
markovian,62.0,40.0,0.0,0.125664,0.062832,0.2,0.5047218812601071,0.0,1
markovian,63.0,40.0,0.0,0.125664,0.062832,0.2,0.49541499530303656,0.0,1
markovian,64.0,40.0,0.0,0.125664,0.062832,0.2,0.4867242765971374,0.0,1
markovian,65.0,40.0,0.0,0.125664,0.062832,0.2,0.4787544411825942,0.0,1
markovian,66.0,40.0,0.0,0.125664,0.062832,0.2,0.4715924444307235,0.0,1
markovian,67.0,40.0,0.0,0.125664,0.062832,0.2,0.46530710857700786,0.0,1
markovian,68.0,40.0,0.0,0.125664,0.062832,0.2,0.45994906530358215,0.0,1
markovian,69.0,40.0,0.0,0.125664,0.062832,0.2,0.4555509959530234,0.0,1
markovian,70.0,40.0,0.0,0.125664,0.062832,0.2,0.45212814815455726,0.0,1
markovian,71.0,40.0,0.0,0.125664,0.062832,0.2,0.4496791044076732,0.0,1
markovian,72.0,40.0,0.0,0.125664,0.062832,0.2,0.4481867755161138,0.0,1
markovian,73.0,40.0,0.0,0.125664,0.062832,0.2,0.44761958970615,0.0,1
markovian,74.0,40.0,0.0,0.125664,0.062832,0.2,0.4479328467957717,0.0,1
markovian,75.0,40.0,0.0,0.125664,0.062832,0.2,0.44907020589516844,0.0,1
markovian,76.0,40.0,0.0,0.125664,0.062832,0.2,0.4509652747941566,0.0,1
markovian,77.0,40.0,0.0,0.125664,0.062832,0.2,0.4535432694015914,0.0,1
markovian,78.0,40.0,0.0,0.125664,0.062832,0.2,0.45672271231076683,0.0,1
markovian,79.0,40.0,0.0,0.125664,0.062832,0.2,0.46041714073281936,0.0,1
markovian,80.0,40.0,0.0,0.125664,0.062832,0.2,0.46453679562156464,0.0,1
markovian,81.0,40.0,0.0,0.125664,0.062832,0.2,0.4689902657583558,0.0,1
markovian,82.0,40.0,0.0,0.125664,0.062832,0.2,0.47368606282181214,0.0,1
markovian,83.0,40.0,0.0,0.125664,0.062832,0.2,0.47853410597999824,0.0,1
markovian,84.0,40.0,0.0,0.125664,0.062832,0.2,0.483447097256261,0.0,1
markovian,85.0,40.0,0.0,0.125664,0.062832,0.2,0.4883417717788384,0.0,1
markovian,86.0,40.0,0.0,0.125664,0.062832,0.2,0.4931400099738544,0.0,1
markovian,87.0,40.0,0.0,0.125664,0.062832,0.2,0.49776980174838015,0.0,1
markovian,88.0,40.0,0.0,0.125664,0.062832,0.2,0.5021660556843952,0.0,1
markovian,89.0,40.0,0.0,0.125664,0.062832,0.2,0.5062712491783365,0.0,1
markovian,90.0,40.0,0.0,0.125664,0.062832,0.2,0.5100359182708545,0.0,1
markovian,91.0,40.0,0.0,0.125664,0.062832,0.2,0.5134189885780074,0.0,1
markovian,92.0,40.0,0.0,0.125664,0.062832,0.2,0.5163879512236045,0.0,1
markovian,93.0,40.0,0.0,0.125664,0.062832,0.2,0.5189188899528895,0.0,1
markovian,94.0,40.0,0.0,0.125664,0.062832,0.2,0.5209963676554379,0.0,1
markovian,95.0,40.0,0.0,0.125664,0.062832,0.2,0.5226131823204809,0.0,1
markovian,96.0,40.0,0.0,0.125664,0.062832,0.2,0.5237700039764805,0.0,1
markovian,97.0,40.0,0.0,0.125664,0.062832,0.2,0.5244749054195044,0.0,1
markovian,98.0,40.0,0.0,0.125664,0.062832,0.2,0.524742800507553,0.0,1
markovian,99.0,40.0,0.0,0.125664,0.062832,0.2,0.5245948044910798,0.0,1
markovian,100.0,40.0,0.0,0.125664,0.062832,0.2,0.524057531268564,0.0,1
markovian,101.0,40.0,0.0,0.125664,0.062832,0.2,0.5231623426093648,0.0,1
markovian,102.0,40.0,0.0,0.125664,0.062832,0.2,0.5219445642871678,0.0,1
markovian,103.0,40.0,0.0,0.125664,0.062832,0.2,0.5204426837324339,0.0,1
markovian,104.0,40.0,0.0,0.125664,0.062832,0.2,0.5186975432605063,0.0,1
markovian,105.0,40.0,0.0,0.125664,0.062832,0.2,0.5167515421850291,0.0,1
markovian,106.0,40.0,0.0,0.125664,0.062832,0.2,0.5146478602074714,0.0,1
markovian,107.0,40.0,0.0,0.125664,0.062832,0.2,0.5124297134077811,0.0,1
markovian,108.0,40.0,0.0,0.125664,0.062832,0.2,0.510139652974233,0.0,1
markovian,109.0,40.0,0.0,0.125664,0.062832,0.2,0.507818915528722,0.0,1
markovian,110.0,40.0,0.0,0.125664,0.062832,0.2,0.5055068325532746,0.0,1
markovian,111.0,40.0,0.0,0.125664,0.062832,0.2,0.5032403050303211,0.0,1
markovian,112.0,40.0,0.0,0.125664,0.062832,0.2,0.5010533479982657,0.0,1
markovian,113.0,40.0,0.0,0.125664,0.062832,0.2,0.498976708319003,0.0,1
markovian,114.0,40.0,0.0,0.125664,0.062832,0.2,0.49703755757762413,0.0,1
markovian,115.0,40.0,0.0,0.125664,0.062832,0.2,0.49525926070723714,0.0,1
markovian,116.0,40.0,0.0,0.125664,0.062832,0.2,0.49366121967221044,0.0,1
markovian,117.0,40.0,0.0,0.125664,0.062832,0.2,0.49225879036767706,0.0,1
markovian,118.0,40.0,0.0,0.125664,0.062832,0.2,0.4910632698159212,0.0,1
markovian,119.0,40.0,0.0,0.125664,0.062832,0.2,0.49008194977301,0.0,1
markovian,120.0,40.0,0.0,0.125664,0.062832,0.2,0.4893182320109919,0.0,1
markovian,0.0,40.0,0.062832,0.125664,0.062832,0.2,0.9832084327841099,0.0,1
markovian,1.0,40.0,0.062832,0.125664,0.062832,0.2,0.9652310374172535,0.0,1
markovian,2.0,40.0,0.062832,0.125664,0.062832,0.2,0.9407906287730571,0.0,1
markovian,3.0,40.0,0.062832,0.125664,0.062832,0.2,0.9106995530354993,0.0,1
markovian,4.0,40.0,0.062832,0.125664,0.062832,0.2,0.8758368588177432,0.0,1
markovian,5.0,40.0,0.062832,0.125664,0.062832,0.2,0.8371253664608755,0.0,1
markovian,6.0,40.0,0.062832,0.125664,0.062832,0.2,0.795508685957523,0.0,1
markovian,7.0,40.0,0.062832,0.125664,0.062832,0.2,0.7519289087907293,0.0,1
markovian,8.0,40.0,0.062832,0.125664,0.062832,0.2,0.7073056417833411,0.0,1
markovian,9.0,40.0,0.062832,0.125664,0.062832,0.2,0.6625169633705913,0.0,1
markovian,10.0,40.0,0.062832,0.125664,0.062832,0.2,0.6183827713577191,0.0,1
markovian,11.0,40.0,0.062832,0.125664,0.062832,0.2,0.575650864274927,0.0,1
markovian,12.0,40.0,0.062832,0.125664,0.062832,0.2,0.5349859644874225,0.0,1
markovian,13.0,40.0,0.062832,0.125664,0.062832,0.2,0.4969617586607695,0.0,1
markovian,14.0,40.0,0.062832,0.125664,0.062832,0.2,0.46205590759552334,0.0,1
markovian,15.0,40.0,0.062832,0.125664,0.062832,0.2,0.4306478690745159,0.0,1
markovian,16.0,40.0,0.062832,0.125664,0.062832,0.2,0.4030192887909042,0.0,1
markovian,17.0,40.0,0.062832,0.125664,0.062832,0.2,0.37935664840536,0.0,1
markovian,18.0,40.0,0.062832,0.125664,0.062832,0.2,0.3597558172726829,0.0,1
markovian,19.0,40.0,0.062832,0.125664,0.062832,0.2,0.3442281346955044,0.0,1
markovian,20.0,40.0,0.062832,0.125664,0.062832,0.2,0.3327076506476439,0.0,1
markovian,21.0,40.0,0.062832,0.125664,0.062832,0.2,0.32505917167084986,0.0,1
markovian,22.0,40.0,0.062832,0.125664,0.062832,0.2,0.3210867913261579,0.0,1
markovian,23.0,40.0,0.062832,0.125664,0.062832,0.2,0.3205426271011239,0.0,1
markovian,24.0,40.0,0.062832,0.125664,0.062832,0.2,0.3231355339658743,0.0,1
markovian,25.0,40.0,0.062832,0.125664,0.062832,0.2,0.32853961502652795,0.0,1
markovian,26.0,40.0,0.062832,0.125664,0.062832,0.2,0.33640239859440213,0.0,1
markovian,27.0,40.0,0.062832,0.125664,0.062832,0.2,0.34635259571075094,0.0,1
markovian,28.0,40.0,0.062832,0.125664,0.062832,0.2,0.3580073906328026,0.0,1
markovian,29.0,40.0,0.062832,0.125664,0.062832,0.2,0.3709792475656581,0.0,1
markovian,30.0,40.0,0.062832,0.125664,0.062832,0.2,0.38488223924013987,0.0,1
markovian,31.0,40.0,0.062832,0.125664,0.062832,0.2,0.39933791662251955,0.0,1
markovian,32.0,40.0,0.062832,0.125664,0.062832,0.2,0.4139807444784709,0.0,1
markovian,33.0,40.0,0.062832,0.125664,0.062832,0.2,0.42846312555381316,0.0,1
markovian,34.0,40.0,0.062832,0.125664,0.062832,0.2,0.4424600280252667,0.0,1
markovian,35.0,40.0,0.062832,0.125664,0.062832,0.2,0.4556732181708572,0.0,1
markovian,36.0,40.0,0.062832,0.125664,0.062832,0.2,0.46783508468588764,0.0,1
markovian,37.0,40.0,0.062832,0.125664,0.062832,0.2,0.4787120246230845,0.0,1
markovian,38.0,40.0,0.062832,0.125664,0.062832,0.2,0.4881073454797068,0.0,1
markovian,39.0,40.0,0.062832,0.125664,0.062832,0.2,0.49586362531342665,0.0,1
markovian,40.0,40.0,0.062832,0.125664,0.062832,0.2,0.5018644645598384,0.0,1
markovian,41.0,40.0,0.062832,0.125664,0.062832,0.2,0.5060355607461112,0.0,1
markovian,42.0,40.0,0.062832,0.125664,0.062832,0.2,0.5083450414244763,0.0,1
markovian,43.0,40.0,0.062832,0.125664,0.062832,0.2,0.5088030017577276,0.0,1
markovian,44.0,40.0,0.062832,0.125664,0.062832,0.2,0.5074602110893774,0.0,1
markovian,45.0,40.0,0.062832,0.125664,0.062832,0.2,0.5044059767623755,0.0,1
markovian,46.0,40.0,0.062832,0.125664,0.062832,0.2,0.49976518210820486,0.0,1
markovian,47.0,40.0,0.062832,0.125664,0.062832,0.2,0.49369454714496475,0.0,1
markovian,48.0,40.0,0.062832,0.125664,0.062832,0.2,0.4863781929925355,0.0,1
markovian,49.0,40.0,0.062832,0.125664,0.062832,0.2,0.47802262205314733,0.0,1
markovian,50.0,40.0,0.062832,0.125664,0.062832,0.2,0.4688512533458972,0.0,1
markovian,51.0,40.0,0.062832,0.125664,0.062832,0.2,0.45909867395798454,0.0,1
markovian,52.0,40.0,0.062832,0.125664,0.062832,0.2,0.4490047817035037,0.0,1
markovian,53.0,40.0,0.062832,0.125664,0.062832,0.2,0.43880899961729597,0.0,1
markovian,54.0,40.0,0.062832,0.125664,0.062832,0.2,0.428744739347823,0.0,1
markovian,55.0,40.0,0.062832,0.125664,0.062832,0.2,0.41903427801923004,0.0,1
markovian,56.0,40.0,0.062832,0.125664,0.062832,0.2,0.40988419253657105,0.0,1
markovian,57.0,40.0,0.062832,0.125664,0.062832,0.2,0.4014814680137785,0.0,1
markovian,58.0,40.0,0.062832,0.125664,0.062832,0.2,0.39399036485973754,0.0,1
markovian,59.0,40.0,0.062832,0.125664,0.062832,0.2,0.3875500941882032,0.0,1
markovian,60.0,40.0,0.062832,0.125664,0.062832,0.2,0.3822733158380107,0.0,1
markovian,61.0,40.0,0.062832,0.125664,0.062832,0.2,0.37824543952568285,0.0,1
markovian,62.0,40.0,0.062832,0.125664,0.062832,0.2,0.3755246793750518,0.0,1
markovian,63.0,40.0,0.062832,0.125664,0.062832,0.2,0.3741427867705839,0.0,1
markovian,64.0,40.0,0.062832,0.125664,0.062832,0.2,0.37410636719411794,0.0,1
markovian,65.0,40.0,0.062832,0.125664,0.062832,0.2,0.37539867396472704,0.0,1
markovian,66.0,40.0,0.062832,0.125664,0.062832,0.2,0.37798176566093167,0.0,1
markovian,67.0,40.0,0.062832,0.125664,0.062832,0.2,0.38179891408382377,0.0,1
markovian,68.0,40.0,0.062832,0.125664,0.062832,0.2,0.38677715518727085,0.0,1
markovian,69.0,40.0,0.062832,0.125664,0.062832,0.2,0.39282988547194075,0.0,1
markovian,70.0,40.0,0.062832,0.125664,0.062832,0.2,0.3998594197782484,0.0,1
markovian,71.0,40.0,0.062832,0.125664,0.062832,0.2,0.4077594420336411,0.0,1
markovian,72.0,40.0,0.062832,0.125664,0.062832,0.2,0.4164172971620266,0.0,1
markovian,73.0,40.0,0.062832,0.125664,0.062832,0.2,0.4257160890019862,0.0,1
markovian,74.0,40.0,0.062832,0.125664,0.062832,0.2,0.4355365648123646,0.0,1
markovian,75.0,40.0,0.062832,0.125664,0.062832,0.2,0.44575878105526107,0.0,1
markovian,76.0,40.0,0.062832,0.125664,0.062832,0.2,0.45626355711310684,0.0,1
markovian,77.0,40.0,0.062832,0.125664,0.062832,0.2,0.46693373307836605,0.0,1
markovian,78.0,40.0,0.062832,0.125664,0.062832,0.2,0.4776552545807219,0.0,1
markovian,79.0,40.0,0.062832,0.125664,0.062832,0.2,0.48831811176484224,0.0,1
markovian,80.0,40.0,0.062832,0.125664,0.062832,0.2,0.4988171611044815,0.0,1
markovian,81.0,40.0,0.062832,0.125664,0.062832,0.2,0.5090528579408911,0.0,1
markovian,82.0,40.0,0.062832,0.125664,0.062832,0.2,0.5189319247529935,0.0,1
markovian,83.0,40.0,0.062832,0.125664,0.062832,0.2,0.5283679755568411,0.0,1
markovian,84.0,40.0,0.062832,0.125664,0.062832,0.2,0.5372821108973521,0.0,1
markovian,85.0,40.0,0.062832,0.125664,0.062832,0.2,0.5456034910799533,0.0,1
markovian,86.0,40.0,0.062832,0.125664,0.062832,0.2,0.553269888063987,0.0,1
markovian,87.0,40.0,0.062832,0.125664,0.062832,0.2,0.5602282092869943,0.0,1
markovian,88.0,40.0,0.062832,0.125664,0.062832,0.2,0.5664349800893136,0.0,1
markovian,89.0,40.0,0.062832,0.125664,0.062832,0.2,0.5718567658187602,0.0,1
markovian,90.0,40.0,0.062832,0.125664,0.062832,0.2,0.5764705105263662,0.0,1
markovian,91.0,40.0,0.062832,0.125664,0.062832,0.2,0.5802637667556796,0.0,1
markovian,92.0,40.0,0.062832,0.125664,0.062832,0.2,0.5832347905225378,0.0,1
markovian,93.0,40.0,0.062832,0.125664,0.062832,0.2,0.5853924773018837,0.0,1
markovian,94.0,40.0,0.062832,0.125664,0.062832,0.2,0.5867561186673851,0.0,1
markovian,95.0,40.0,0.062832,0.125664,0.062832,0.2,0.5873549650051195,0.0,1
markovian,96.0,40.0,0.062832,0.125664,0.062832,0.2,0.5872275871349946,0.0,1
markovian,97.0,40.0,0.062832,0.125664,0.062832,0.2,0.5864210382812944,0.0,1
markovian,98.0,40.0,0.062832,0.125664,0.062832,0.2,0.5849898270894807,0.0,1
markovian,99.0,40.0,0.062832,0.125664,0.062832,0.2,0.5829947216751251,0.0,1
markovian,100.0,40.0,0.062832,0.125664,0.062832,0.2,0.5805014133764086,0.0,1
markovian,101.0,40.0,0.062832,0.125664,0.062832,0.2,0.5775790763573352,0.0,1
markovian,102.0,40.0,0.062832,0.125664,0.062832,0.2,0.5742988649479581,0.0,1
markovian,103.0,40.0,0.062832,0.125664,0.062832,0.2,0.5707323942079502,0.0,1
markovian,104.0,40.0,0.062832,0.125664,0.062832,0.2,0.5669502504163408,0.0,1
markovian,105.0,40.0,0.062832,0.125664,0.062832,0.2,0.563020576956194,0.0,1
markovian,106.0,40.0,0.062832,0.125664,0.062832,0.2,0.5590077774920602,0.0,1
markovian,107.0,40.0,0.062832,0.125664,0.062832,0.2,0.5549713727108637,0.0,1
markovian,108.0,40.0,0.062832,0.125664,0.062832,0.2,0.5509650396327859,0.0,1
markovian,109.0,40.0,0.062832,0.125664,0.062832,0.2,0.5470358541154912,0.0,1
markovian,110.0,40.0,0.062832,0.125664,0.062832,0.2,0.5432237482421407,0.0,1
markovian,111.0,40.0,0.062832,0.125664,0.062832,0.2,0.5395611853729201,0.0,1
markovian,112.0,40.0,0.062832,0.125664,0.062832,0.2,0.5360730472798086,0.0,1
markovian,113.0,40.0,0.062832,0.125664,0.062832,0.2,0.5327767204216218,0.0,1
markovian,114.0,40.0,0.062832,0.125664,0.062832,0.2,0.5296823623876313,0.0,1
markovian,115.0,40.0,0.062832,0.125664,0.062832,0.2,0.5267933250541793,0.0,1
markovian,116.0,40.0,0.062832,0.125664,0.062832,0.2,0.5241067081415284,0.0,1
markovian,117.0,40.0,0.062832,0.125664,0.062832,0.2,0.5216140155884046,0.0,1
markovian,118.0,40.0,0.062832,0.125664,0.062832,0.2,0.5193018873361162,0.0,1
markovian,119.0,40.0,0.062832,0.125664,0.062832,0.2,0.5171528805091494,0.0,1
markovian,120.0,40.0,0.062832,0.125664,0.062832,0.2,0.515146276317717,0.0,1
markovian,0.0,40.0,0.125664,0.125664,0.062832,0.2,0.9832084327841099,0.0,1
markovian,1.0,40.0,0.125664,0.125664,0.062832,0.2,0.9652347017734417,0.0,1
markovian,2.0,40.0,0.125664,0.125664,0.062832,0.2,0.9408473432596626,0.0,1
markovian,3.0,40.0,0.125664,0.125664,0.062832,0.2,0.9109757162173846,0.0,1
markovian,4.0,40.0,0.125664,0.125664,0.062832,0.2,0.8766715913126073,0.0,1
markovian,5.0,40.0,0.125664,0.125664,0.062832,0.2,0.8390633316376312,0.0,1
markovian,6.0,40.0,0.125664,0.125664,0.062832,0.2,0.7993086536371127,0.0,1
markovian,7.0,40.0,0.125664,0.125664,0.062832,0.2,0.7585487650146998,0.0,1
markovian,8.0,40.0,0.125664,0.125664,0.062832,0.2,0.7178664052153685,0.0,1
markovian,9.0,40.0,0.125664,0.125664,0.062832,0.2,0.6782498536822907,0.0,1
markovian,10.0,40.0,0.125664,0.125664,0.062832,0.2,0.6405643806056506,0.0,1
markovian,11.0,40.0,0.125664,0.125664,0.062832,0.2,0.6055319623098042,0.0,1
markovian,12.0,40.0,0.125664,0.125664,0.062832,0.2,0.5737194364670972,0.0,1
markovian,13.0,40.0,0.125664,0.125664,0.062832,0.2,0.5455346902729961,0.0,1
markovian,14.0,40.0,0.125664,0.125664,0.062832,0.2,0.5212300024704872,0.0,1
markovian,15.0,40.0,0.125664,0.125664,0.062832,0.2,0.5009113249391847,0.0,1
markovian,16.0,40.0,0.125664,0.125664,0.062832,0.2,0.48455210064536514,0.0,1
markovian,17.0,40.0,0.125664,0.125664,0.062832,0.2,0.4720101651190104,0.0,1
markovian,18.0,40.0,0.125664,0.125664,0.062832,0.2,0.46304634881316487,0.0,1
markovian,19.0,40.0,0.125664,0.125664,0.062832,0.2,0.45734356022816613,0.0,1
markovian,20.0,40.0,0.125664,0.125664,0.062832,0.2,0.45452535360632085,0.0,1
markovian,21.0,40.0,0.125664,0.125664,0.062832,0.2,0.45417323988879327,0.0,1
markovian,22.0,40.0,0.125664,0.125664,0.062832,0.2,0.4558422585383407,0.0,1
markovian,23.0,40.0,0.125664,0.125664,0.062832,0.2,0.4590745691659033,0.0,1
markovian,24.0,40.0,0.125664,0.125664,0.062832,0.2,0.4634110301296641,0.0,1
markovian,25.0,40.0,0.125664,0.125664,0.062832,0.2,0.4684008967990099,0.0,1
markovian,26.0,40.0,0.125664,0.125664,0.062832,0.2,0.473609890543294,0.0,1
markovian,27.0,40.0,0.125664,0.125664,0.062832,0.2,0.4786269603329206,0.0,1
markovian,28.0,40.0,0.125664,0.125664,0.062832,0.2,0.4830700846690371,0.0,1
markovian,29.0,40.0,0.125664,0.125664,0.062832,0.2,0.4865914468589317,0.0,1
markovian,30.0,40.0,0.125664,0.125664,0.062832,0.2,0.488882267101021,0.0,1
markovian,31.0,40.0,0.125664,0.125664,0.062832,0.2,0.4896774968961286,0.0,1
markovian,32.0,40.0,0.125664,0.125664,0.062832,0.2,0.48876048207067346,0.0,1
markovian,33.0,40.0,0.125664,0.125664,0.062832,0.2,0.48596758800232465,0.0,1
markovian,34.0,40.0,0.125664,0.125664,0.062832,0.2,0.48119266314227616,0.0,1
markovian,35.0,40.0,0.125664,0.125664,0.062832,0.2,0.4743911042023695,0.0,1
markovian,36.0,40.0,0.125664,0.125664,0.062832,0.2,0.46558318876755206,0.0,1
markovian,37.0,40.0,0.125664,0.125664,0.062832,0.2,0.45485626929197276,0.0,1
markovian,38.0,40.0,0.125664,0.125664,0.062832,0.2,0.4423653866797207,0.0,1
markovian,39.0,40.0,0.125664,0.125664,0.062832,0.2,0.4283318706149607,0.0,1
markovian,40.0,40.0,0.125664,0.125664,0.062832,0.2,0.4130395532714934,0.0,1
markovian,41.0,40.0,0.125664,0.125664,0.062832,0.2,0.39682833452413097,0.0,1
markovian,42.0,40.0,0.125664,0.125664,0.062832,0.2,0.3800849964423385,0.0,1
markovian,43.0,40.0,0.125664,0.125664,0.062832,0.2,0.3632313627932664,0.0,1
markovian,44.0,40.0,0.125664,0.125664,0.062832,0.2,0.34671011974500193,0.0,1
markovian,45.0,40.0,0.125664,0.125664,0.062832,0.2,0.3309688363031027,0.0,1
markovian,46.0,40.0,0.125664,0.125664,0.062832,0.2,0.3164429236757359,0.0,1
markovian,47.0,40.0,0.125664,0.125664,0.062832,0.2,0.30353842797132846,0.0,1
markovian,48.0,40.0,0.125664,0.125664,0.062832,0.2,0.29261563952460046,0.0,1
markovian,49.0,40.0,0.125664,0.125664,0.062832,0.2,0.28397450984880435,0.0,1
markovian,50.0,40.0,0.125664,0.125664,0.062832,0.2,0.2778427873470416,0.0,1
markovian,51.0,40.0,0.125664,0.125664,0.062832,0.2,0.27436761906002094,0.0,1
markovian,52.0,40.0,0.125664,0.125664,0.062832,0.2,0.2736111314875344,0.0,1
markovian,53.0,40.0,0.125664,0.125664,0.062832,0.2,0.27555022112729494,0.0,1
markovian,54.0,40.0,0.125664,0.125664,0.062832,0.2,0.2800804829611403,0.0,1
markovian,55.0,40.0,0.125664,0.125664,0.062832,0.2,0.28702391309071074,0.0,1
markovian,56.0,40.0,0.125664,0.125664,0.062832,0.2,0.29613976880179427,0.0,1
markovian,57.0,40.0,0.125664,0.125664,0.062832,0.2,0.3071377789047901,0.0,1
markovian,58.0,40.0,0.125664,0.125664,0.062832,0.2,0.31969278454988315,0.0,1
markovian,59.0,40.0,0.125664,0.125664,0.062832,0.2,0.333459861569889,0.0,1
markovian,60.0,40.0,0.125664,0.125664,0.062832,0.2,0.34808902587265744,0.0,1
markovian,61.0,40.0,0.125664,0.125664,0.062832,0.2,0.36323874129089206,0.0,1
markovian,62.0,40.0,0.125664,0.125664,0.062832,0.2,0.3785876164101243,0.0,1
